"date","deviceCategory","channelGrouping","Sessions","GoalCompletions","DeviceClass","DesktopDummy","MobileDummy","TabletDummy","ChannelClass","OtherDummy","DirectDummy","DisplayDummy","OrganicSearchDummy","PaidSearchDummy","ReferralDummy","SocialDummy","EmailDummy","BreakTimeClass","BreakTimeDummy1","BreakTimeDummy2","BreakTimeDummy3"
2016-07-20,"mobile","Direct",2976,34,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-20,"tablet","Direct",266,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-20,"desktop","Display",8183,38,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-20,"mobile","Display",36878,67,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-20,"tablet","Display",4038,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-20,"desktop","Organic Search",7732,164,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-20,"mobile","Organic Search",8210,156,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-20,"tablet","Organic Search",851,17,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-20,"desktop","Paid Search",3161,51,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-20,"mobile","Paid Search",6722,84,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-20,"tablet","Paid Search",1063,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-20,"desktop","Referral",1621,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-20,"mobile","Referral",851,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-20,"tablet","Referral",611,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-20,"desktop","Social",1063,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-20,"mobile","Social",8130,38,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-20,"tablet","Social",930,17,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-21,"desktop","(Other)",80,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-21,"mobile","(Other)",1966,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-21,"tablet","(Other)",398,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-21,"desktop","Direct",930,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-21,"mobile","Direct",2869,55,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-21,"tablet","Direct",398,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-21,"desktop","Display",8396,55,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-21,"mobile","Display",39721,76,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-21,"tablet","Display",4012,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-21,"desktop","Organic Search",6935,211,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-21,"mobile","Organic Search",8847,135,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-21,"tablet","Organic Search",956,4,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-21,"desktop","Paid Search",2710,46,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-21,"mobile","Paid Search",5871,63,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-21,"tablet","Paid Search",664,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-21,"desktop","Referral",1461,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-21,"mobile","Referral",1089,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-21,"tablet","Referral",505,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-21,"desktop","Social",1063,13,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-21,"mobile","Social",8555,51,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-21,"tablet","Social",903,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-22,"desktop","(Other)",80,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-22,"mobile","(Other)",2285,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-22,"tablet","(Other)",425,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-22,"desktop","Direct",851,21,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-22,"mobile","Direct",3028,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-22,"tablet","Direct",239,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-22,"desktop","Display",8316,34,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-22,"mobile","Display",37330,34,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-22,"tablet","Display",2630,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-22,"desktop","Organic Search",5367,110,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-22,"mobile","Organic Search",9406,181,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-22,"tablet","Organic Search",903,25,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-22,"desktop","Paid Search",2232,55,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-22,"mobile","Paid Search",5207,80,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-22,"tablet","Paid Search",505,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-22,"desktop","Referral",718,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-22,"mobile","Referral",1169,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-22,"tablet","Referral",531,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-22,"desktop","Social",1089,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-22,"mobile","Social",9406,63,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-22,"tablet","Social",744,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-23,"desktop","(Other)",53,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-23,"mobile","(Other)",2364,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-23,"tablet","(Other)",531,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-23,"desktop","Direct",452,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-23,"mobile","Direct",2577,21,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-23,"tablet","Direct",239,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-23,"desktop","Display",8343,46,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-23,"mobile","Display",39270,63,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-23,"tablet","Display",3374,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-23,"desktop","Organic Search",4835,101,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-23,"mobile","Organic Search",8714,215,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-23,"tablet","Organic Search",638,4,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-23,"desktop","Paid Search",1859,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-23,"mobile","Paid Search",5660,55,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-23,"tablet","Paid Search",690,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-23,"desktop","Referral",718,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-23,"mobile","Referral",479,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-23,"tablet","Referral",690,4,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-23,"desktop","Social",877,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-23,"mobile","Social",7891,34,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-23,"tablet","Social",744,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-24,"desktop","(Other)",80,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-24,"mobile","(Other)",3348,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-24,"tablet","(Other)",638,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-24,"desktop","Direct",638,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-24,"mobile","Direct",2896,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-24,"tablet","Direct",266,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-24,"desktop","Display",8130,25,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-24,"mobile","Display",38844,80,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-24,"tablet","Display",3454,17,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-24,"desktop","Organic Search",5553,93,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-24,"mobile","Organic Search",8742,131,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-24,"tablet","Organic Search",983,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-24,"desktop","Paid Search",1700,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-24,"mobile","Paid Search",5871,84,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-24,"tablet","Paid Search",611,17,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-24,"desktop","Referral",1780,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-24,"mobile","Referral",585,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-24,"tablet","Referral",266,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-24,"desktop","Social",930,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-24,"mobile","Social",8635,72,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-24,"tablet","Social",1249,8,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-25,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-25,"mobile","(Other)",3056,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-25,"tablet","(Other)",425,4,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-25,"desktop","Direct",851,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-25,"mobile","Direct",3189,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-25,"tablet","Direct",186,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-25,"desktop","Display",9060,51,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-25,"mobile","Display",38552,84,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-25,"tablet","Display",3428,34,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-25,"desktop","Organic Search",7865,177,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-25,"mobile","Organic Search",8210,131,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-25,"tablet","Organic Search",1063,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-25,"desktop","Paid Search",2391,25,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-25,"mobile","Paid Search",5340,59,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-25,"tablet","Paid Search",638,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-25,"desktop","Referral",1621,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-25,"mobile","Referral",558,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-25,"tablet","Referral",398,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-25,"desktop","Social",1010,8,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-25,"mobile","Social",8954,38,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-25,"tablet","Social",664,21,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-26,"mobile","(Other)",4118,8,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-26,"tablet","(Other)",690,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-26,"desktop","Direct",2312,21,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-26,"mobile","Direct",5447,55,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-26,"tablet","Direct",372,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-26,"desktop","Display",7758,72,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-26,"mobile","Display",44557,72,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-26,"tablet","Display",3374,30,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-26,"desktop","Organic Search",8714,198,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-26,"mobile","Organic Search",7785,76,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-26,"tablet","Organic Search",877,25,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-26,"desktop","Paid Search",2232,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-26,"mobile","Paid Search",6537,46,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-26,"tablet","Paid Search",744,21,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-26,"desktop","Referral",1754,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-26,"mobile","Referral",797,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-26,"tablet","Referral",425,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-26,"desktop","Social",903,17,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-26,"mobile","Social",8316,51,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-26,"tablet","Social",611,8,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-27,"desktop","(Other)",53,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-27,"mobile","(Other)",3694,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-27,"tablet","(Other)",452,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-27,"desktop","Direct",1063,8,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-27,"mobile","Direct",3189,21,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-27,"tablet","Direct",318,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-27,"desktop","Display",9724,84,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-27,"mobile","Display",51439,118,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-27,"tablet","Display",3268,17,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-27,"desktop","Email",26,0,1,1,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0
2016-07-27,"desktop","Organic Search",8396,126,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-27,"mobile","Organic Search",7998,97,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-27,"tablet","Organic Search",956,0,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-27,"desktop","Paid Search",2551,34,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-27,"mobile","Paid Search",5128,51,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-27,"tablet","Paid Search",585,17,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-27,"desktop","Referral",1435,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-27,"mobile","Referral",425,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-27,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-27,"desktop","Social",664,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-27,"mobile","Social",9911,89,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-27,"tablet","Social",1063,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-28,"mobile","(Other)",3666,8,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-28,"tablet","(Other)",1143,4,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-28,"desktop","Direct",823,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-28,"mobile","Direct",3614,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-28,"tablet","Direct",346,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-28,"desktop","Display",10149,76,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-28,"mobile","Display",54175,63,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-28,"tablet","Display",3587,17,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-28,"desktop","Email",26,8,1,1,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0
2016-07-28,"mobile","Email",159,8,2,0,1,0,8,0,0,0,1,0,0,0,0,1,1,0,0
2016-07-28,"desktop","Organic Search",8050,156,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-28,"mobile","Organic Search",8794,122,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-28,"tablet","Organic Search",851,21,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-28,"desktop","Paid Search",2790,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-28,"mobile","Paid Search",5181,63,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-28,"tablet","Paid Search",718,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-28,"desktop","Referral",1169,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-28,"mobile","Referral",292,8,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-28,"tablet","Referral",80,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-28,"desktop","Social",638,8,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-28,"mobile","Social",8662,84,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-28,"tablet","Social",1063,8,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-29,"desktop","(Other)",53,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-29,"mobile","(Other)",3189,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-29,"tablet","(Other)",983,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-29,"desktop","Direct",664,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-29,"mobile","Direct",3082,34,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-29,"tablet","Direct",318,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-29,"desktop","Display",9724,42,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-29,"mobile","Display",57974,105,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-29,"tablet","Display",3322,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-29,"desktop","Email",106,17,1,1,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0
2016-07-29,"desktop","Organic Search",5314,97,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-29,"mobile","Organic Search",9618,160,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-29,"tablet","Organic Search",1195,25,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-29,"desktop","Paid Search",2391,34,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-29,"mobile","Paid Search",5155,72,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-29,"tablet","Paid Search",531,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-29,"desktop","Referral",771,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-29,"mobile","Referral",452,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-29,"tablet","Referral",26,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-29,"desktop","Social",851,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-29,"mobile","Social",7599,72,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-29,"tablet","Social",718,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-30,"mobile","(Other)",2763,8,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-30,"tablet","(Other)",611,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-30,"desktop","Direct",558,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-30,"mobile","Direct",3294,42,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-30,"tablet","Direct",186,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-30,"desktop","Display",12195,51,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-30,"mobile","Display",66823,101,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-30,"tablet","Display",3241,8,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-30,"desktop","Email",26,0,1,1,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0
2016-07-30,"desktop","Organic Search",4730,89,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-30,"mobile","Organic Search",8688,173,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-30,"tablet","Organic Search",1010,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-30,"desktop","Paid Search",1913,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-30,"mobile","Paid Search",6404,76,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-30,"tablet","Paid Search",877,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-30,"desktop","Referral",771,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-30,"mobile","Referral",505,13,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-30,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-30,"desktop","Social",1063,13,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-30,"mobile","Social",8370,76,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-30,"tablet","Social",690,17,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-31,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-31,"mobile","(Other)",2179,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-31,"tablet","(Other)",452,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-07-31,"desktop","Direct",771,8,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-31,"mobile","Direct",3056,34,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-31,"tablet","Direct",372,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-07-31,"desktop","Display",14400,38,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-31,"mobile","Display",63315,110,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-31,"tablet","Display",5287,30,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-07-31,"mobile","Email",26,4,2,0,1,0,8,0,0,0,1,0,0,0,0,1,1,0,0
2016-07-31,"desktop","Organic Search",7014,135,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-31,"mobile","Organic Search",7971,110,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-31,"tablet","Organic Search",983,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-07-31,"desktop","Paid Search",2338,46,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-31,"mobile","Paid Search",6483,67,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-31,"tablet","Paid Search",851,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-07-31,"desktop","Referral",1780,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-31,"mobile","Referral",292,8,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-31,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-07-31,"desktop","Social",1010,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-31,"mobile","Social",7706,67,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-07-31,"tablet","Social",877,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
